id,sent,softmatch_score,softmatch
292, 人物一 二 公子 正在 等候 刘备 答覆 诸葛亮 表示 翻阅 过去 数年 税收 纪录 发觉 收到 户税 上缴 更 暗示 人物一 弟弟 人物二 中饱私囊,0.90887713,0
293, 三国演义 内容简介 三国演义 内容 刘表 去世 人物一 人物二 刘琦 支到 江夏 密报 曹操 愿 献出 荆州,0.9129196,0
294, 刘表 刘备 甚厚 妻子 人物一 其兄 人物二 总 怀疑 刘备 吞并 荆州 之心 每每 提醒 刘表 刘备 常居 荆州 久 必为 患 不可不 防,0.90397584,0
297, 刘表 人物一 打算 刘琮 立 继承人 人物二 张允 党羽,0.91718054,0
298, 人物一 艺术形象 人物一 文学 形象 小说 三国演义 中 人物一 荆州 刺史 刘表 后妻 刘琮 生母 人物二 之姐,0.905341,0
299, 人物二 见表持 疑不决 乃暗 人物一 商议 即日 大会 众官 襄阳 彼处 谋,0.91498595,0
300, 人物一 人物二 早就 刘备 恨之入骨 几次 图谋 加害 未能 得手,0.9073824,0
301, 刘表 后妻 人物一 忌恨 备 命弟 人物二 襄阳 设宴 欲籍 机杀备,0.90136486,0
302, 刘表 后妻 人物一 忌恨 备 命弟 人物二 襄阳 设宴 欲 藉 机杀备,0.9058862,0
304, 刘表 死后 人物一 人物二 张允 伪造 遗嘱 立 亲生 儿子 刘琮 荆州 之主 不让 长子 刘琦 刘备 得知 刘表 已死 消息,0.9008132,0
306, 刘表 后妻 人物一 内弟 人物二 猜忌 刘备 设计 陷害 刘表 患病 请 刘备 赴宴 准备 伏兵 暗杀,0.90373313,0
307, 刘表 人物一 打算 立 刘琮 继承人 人物二 张允 党羽,0.9171806,0
308, 主席团 主席 胡珍 王荣宝 任麟 赵卫国 华清 文 黄少良 蔡照波 宏兴 人物二 人物一 钟伟强,0.90856344,0
309, 年 电视剧 乾隆 事 导演 主演 余少群 郭珍霓 人物二 人物一,0.94657594,0
310, 年 因受 其弟 人物二 影响 人物一 考入 第十一 期 无线 艺员 训练班 学习 表演,0.9061917,0
311, 新 乱世佳人 范小天 马中骏 执导 古装 言情剧 由恬 妞 人物一 人物二 邱月清 主演,0.9095199,0
312, 爸爸 人物一 叔叔 人物二 汤洛雯 备受 关注,0.91083896,0
313, 阉夫 奇案 之情 劫 一部 年 上映 香港电影 杨晶 执导 人物二 人物一 主演,0.9103553,0
314, 人物一 社会活动 年 人物一 人物二 兄弟俩 赴 成都 两笔 万元 捐赠 款 交给 四川 慈善 总会,0.9028626,0
315, 乾隆 事 饰演 蒋府 家人 集 狱卒 集 太和 楼 店小二 集 主要演员 余少群 人物一 人物二 郭珍霓 蒋林静 杨洋,0.9006166,0
316, 张敏 人物一 人物二 梁家仁 孙国明,0.95287114,0
317, 伴 俪 演职员 表 伴 俪 演员表 ◆ 主演 邱玉茹 人物一 童玲 人物二 狄威 张国强 黄伟良 伴 俪 职员表 ◆ 制片 赖汶星,0.91850567,0
318, 香港 无线 五虎将 人物二 辉煌 不再 处境 尴尬 人物二 胖多 半秃 头顶 看上去 哥哥 人物一 老 很多,0.9058741,0
319, 刘德华 梁朝伟 黄日华 苗侨伟 称为 八十年代 人物二 无线 五虎将 其兄 香港 著名演员 人物一,0.9015211,0
320, 领衔主演 恬妞 人物一 人物二 邱月清,0.92563754,0
321, 年 月 日 戴军 人物一 人物二 王喜 周艳泓 李斯 丹妮,0.90435636,0
322, 年 月 日 何晟铭 人物一 人物二 江西 新建县 联 圩镇 圩 小学 学生 捐资助学 献爱心,0.9339115,0
323, 歌曲 张敏 人物一 人物二 主演 电视剧 东方 母亲 主题歌,0.9008107,0
324, 人物一 弟弟 人物二 同年 一起 上学 高中毕业 一家 船务 公司 做 三年 职员,0.9076659,0
326, 极致 情感 主演 丁宁 合作 演员 电视剧 福星 临门 饰演 虎子 剧照 韩会亮 人物一 人物二 合作 导演 蒋少华,0.9044764,0
328, 丹南 众多 知名 影星 钟丽缇 汤灿 人物一 人物二 合作 外 众多 优秀 制片人 导演 刘桐生 蔡德成 有着 密切 合作,0.90558165,0
329, 年 乾隆 事 饰 张廷玉 主演 余少群 人物二 人物一 郭珍霓 覃 文静 导演 李力安,0.9170848,0
330, 父亲 经营 海味 铺 为生 共有 八 兄弟姐妹 人物一 排 第四 其弟 人物二 排 第五,0.9051,0
331, 乾隆 事 饰演 校尉 瑞察 导演 李力安 合作 演员 人物一 人物二 军装 靓照 张,0.91555095,0
332, 王者 清风 主演 何晟铭 蒋梦婕 人物一 人物二 导演 何澍培,0.9126331,0
333, 杨文军 主要 作品 杨文军 电视剧 年 新 乱世佳人 主演 恬妞 人物一 人物二,0.921533,0
334, 反贪 风暴 曾丽珍 陈泽 成 执导 香港 电视剧 人物一 温碧霞 人物二 刘美娟 主演,0.9378777,0
335, 社会活动 年 人物一 人物二 兄弟俩 赴 成都 两笔 万元 捐赠 款 交给 四川 慈善 总会,0.9176357,0
336, 冰上 交易 年 上映 韩国 电影 人物一 执导 黄政民 人物二 主演,0.9002837,0
337, 人物二 演艺 经历 年 人物二 哥哥 人物一 影片 没好 死 出 道,0.9035785,0
338, 基本 信息 不当 交易 人物一 执导 黄政民 人物二 刘海镇 主演 犯罪 电影,0.90059274,0
340, 年 马东锡 参演 人物一 执导 黄政民 人物二 刘海镇 主演 犯罪 电影 不当 交易,0.9018889,0
341, 街霸 前传 年 上映 韩国 动作 影片 人物一 执导 崔岷植 人物二 主演,0.9040754,0
342, 这是 一部 素有 韩国 昆汀 之称 韩国 导演 人物一 执导 汇聚 全智贤 韩石圭 人物二 谍战 动作 大戏,0.91699886,0
343, 年 河正宇 人物二 全智贤 主演 人物一 执导 谍战 动作片 柏林 饰演 韩国 情报 特工 郑镇 秀,0.9009279,0
344, 基本 信息 哭泣 拳头 人物一 编导 崔岷植 人物二 主演 动作 剧情片,0.9207696,0
345, 人物一 人物二 主演,0.923819,0
347, 人物二 会 出现 主演 名单 里 不需 讶异 导演 兄弟 人物一 作品 固定 班底,0.9122703,0
348, 柏林 人物一 执导 河正宇 韩石圭 人物二 全智贤 主演 一部 韩国 谍战 动作片,0.90236604,0
349, 基本 信息 柏林 人物一 执导 河正宇 韩石圭 人物二 全智贤 主演 一部 韩国 谍战 动作片,0.9123392,0
350, ● 导演 人物一 弟弟 演员 人物二 片中 有着 令人 印象 深刻 客串演出,0.90304047,0
352, 年 月 人物一 执导 动作 电影 同伙 中 扮演 人物二 少年时代,0.9066812,0
353, 人物二 陈瑞 球 儿子 人物一 之弟 陈淑玲 之兄,0.92260194,0
354, 彼为 陈瑞 球 先生 公子 人物一 先生 人物二 先生 周陈淑玲 女士 之弟,0.9216332,0
355, 周陈淑玲 陈瑞 球 女儿 人物一 人物二 之妹,0.9058259,0
356, 人物一 陈瑞 球 儿子 人物二 陈淑玲 之兄,0.93594587,0
357, 蚩尤 堂堂 主 人物二 冲动 见到 人物一 尸身 便 断定 出现 现场 急忙 逃走 盖聂 卫庄 欲集 农家 之力 杀死 二人,0.9041999,0
358, 烈山 堂堂 主 人物一 葬礼 堂主 人物二 前来 吊唁,0.9178823,0
359, 人物二 最终 采纳 田仲 提议 先 号令 烈 山堂 抢 朱家 之前 夺取 荧惑 之石 残片 人物二 成为 新任 农家 侠魁 集结 六堂 人物一 报仇,0.91000926,0
360, 烈山 堂堂 主 人物一 女儿 田言 推断 定会 人物二 联手,0.9023888,0
361, 祭拜 大当家 人物一 时 人物二 成功 请 农家 第一 智囊 人物一 长女 田言 出山 共谋 夺取 荧惑 之石,0.91016203,0
362, 人物二 提议 先 号令 烈 山堂 抢 朱家 之前 夺取 荧惑 之石 残片 人物二 成为 新 任侠 魁 集结 六堂 人物一 报仇,0.9139976,0
363, 蚩尤 堂堂 主 人物二 冲动 见到 兄长 人物一 尸身 便 断定 出现 现场 急忙 逃走 盖聂 卫庄 欲集 农家 之力 杀死 二人,0.90613765,0
364, 李陆 龄 反串 人物二 赵永馨 演 林黛玉 陈琪 演 薛宝钗 李丽凤 演 王熙凤 许佩蓉演 晴雯 于珊 演 人物一 张复建 演 贾政,0.90912086,0
365, 贾府 四位 小姐 人物一 贾政 王夫人 生 人物二 同父 同母 姐姐 生日 大年初一 名 元春 进宫 妃,0.9006289,0
367, 第十三回 人物二 试才 大观园 人物一 归省 荣国府,0.9045536,0
368, 第九十七回 人物二 奉命 出远门 人物一 赐 诏 结姻 眷,0.9009522,0
369, 人物二 原本 取意 院中 种有 海棠 芭蕉 题 红香绿 玉 人物一 省亲 时 改作 怡红 快绿,0.9024115,0
371, 异母兄弟 姐妹 贾珠 人物一 人物二,0.91808194,0
372, 红香绿 玉是 红楼梦 中 男主角 人物二 住所 又名 怡红院 人物一 省亲 而盖 大观园 中 雍容华贵 富丽堂皇 院落,0.9284496,0
375, 人物二 林黛玉 薛宝钗 史湘云 王熙凤 人物一 贾迎春 贾探春 贾惜春 妙玉 李纨 巧姐 秦可卿,0.9079919,0
376, 刘心武 刘心武 揭秘 红楼梦 秦可卿 人物一 妙玉 林黛玉 薛宝钗 人物二 史湘云 八十回 真 故事,0.90269524,0
377, 八十回 人物一 史湘云 嫁 人物二 说 辨 林黛玉 之死 人物二 真的 悬崖撒手,0.9342559,0
378, 人物一 赏赐 端午节 礼 人物二 薛宝钗 宝黛 生疑,0.90587133,0
380, 人物二 不可 得杂 当初 夏侯玄 人物二 兄长 人物一 朋友,0.90540755,0
381, 人物一 夏侯玄 人物一 母亲 面前 宴饮 时 人物一 弟弟 人物二 外面 回来 一直 进入 堂屋 门口,0.9048475,0
382, 这则 记载 同样 反映 出 人物二 多谋 人物一 无谋,0.90759903,0
383, 人物一 夏侯玄 人物一 母亲 面前 宴饮 时 人物二 外面 回来 一直 进入 堂屋 门口,0.91226614,0
384, 便 形势 告知 两个 儿子 长子 人物一 想不出 主意 人物二 其父 说 主上 一位 圣明 君主 父亲 大人 一位 顾命 大臣,0.91474426,0
385, 香港 曾于 年 月 日 无线电视 翡翠台 闪电 传真机 节目 时段 首播 粤语 主题曲 人物一 人物二 演唱,0.921883,0
386, 人物一 人物二 兄弟 天空,0.93800247,0
387, 龙珠 卡通片 集 龙珠 歌曲 人物一 人物二,0.90057737,0
388, 华人 新秀 歌唱 大赛 届 年 金奖 人物一 人物二 银奖 李美林 李玟,0.9071784,0
389, 李大卫 著名 音乐 人物一 人物二 合影,0.9296308,0
390, 曲 编 ‖ 人物一 人物二 ‖ ‖,0.91428345,0
391, 年 人物一 人物二 演唱会,0.99012685,0
392, 许志安 跳槽 正东 年 人物二 人物一 跳槽 宝丽金 年,0.97393703,0
393, 人物一 人物二 年 年 年 转至 环球 唱片,0.9586047,0
394, 齐来 唱 新歌 人物一 人物二 儿歌 金曲 颁奖典礼 年度 陈奕,0.91038775,0
395, 人物一 人物二 两 兄弟 年 月 日至 日 香港 伊利 沙伯 体育馆 举行 第二 演唱会 二人 重唱 演唱会,0.9267413,0
396, 想 听 唱 人物一 人物二,0.9068977,0
397, 首次 执导 偿还 香港 歌手 人物一 人物二 主唱,0.90596354,0
398, 香港 版本 龙珠 主唱 人物一 人物二,0.9208283,0
399, 月 许亦妮 陈婉珍 何超云 陈山聪 庄思敏 人物一 人物二 出席 尖沙咀 酒店 举行 东华 三院 慈善 晚会,0.9103742,0
400, 元气 爆发 月 日 主题曲 元气 爆发 主唱 人物一 人物二 闪电 传真机 年 伙头 爸 月 日,0.95541734,0
401, 曾嘉莉 年 年 年 华星 唱片 结业 解约 组合 人物一 人物二 年 年 年 解约,0.928938,0
402, 龙珠 龙珠 人物一 人物二,0.9011515,0
403, 金奖 人物一 人物二,0.9058225,0
404, 人物一 人物二 年 年 台湾地区 年 解约,0.96062636,0
405, 香港 版本 名字 龙珠 主唱 人物一 人物二,0.92274123,0
406, 集 金刚 陈蕊蕊 小仪 单立文 吴业坤 崔建邦 阮兆祥 赵学而 车婉婉 郑俊弘 人物二 人物一,0.90164423,0
407, 歌手 人物一 人物二,0.9188201,0
408, 届 年 金奖 人物一 人物二 银奖 李美林 李玟,0.94389427,0
409, 人物一 人物二,0.9925918,0
410, 最佳 位置 歌曲 简介 歌曲 更 赵学而 人物一 人物二 歌手 翻唱 录音 作品,0.923004,0
411, 元气 爆发 月 日 主题曲 元气 爆发 主唱 人物一 人物二 年 伙头 爸 月 日,0.96037704,0
412, 演员 人物一 人物二 古天乐 郭蔼明,0.9233188,0
413, 叱咤 乐坛 生力军 组合 金奖 风 火海 银奖 铜奖 人物一 人物二,0.9079857,0
414, 人物一 人物二,0.9925918,0
415, 人物一 人物二 机会难得,0.99265325,0
416, 人物一 富家 小姐 相恋 为求 师父 提亲 四处 盗宝 其弟 人物二 铁掌 门 铁掌 飞凤 余杭 成婚,0.90316254,0
417, 人物一 富家 小姐 相恋 为求 师父 提亲 四处 盗宝 其弟 人物二 铁掌 门 铁掌 飞凤 孙岚 余杭 成婚,0.9003017,0
418, 含义 仙剑 中 人物 人物一 人物二 李寿 父 李逍遥 祖父 李寒 空 后人,0.90281993,0
419, 特请 景天 名 景天 三思而后行 名 长子 人物一 吾 日 三 省吾身 名次 子 人物二 三 字以 纪念 早夭 之弟,0.9051074,0
420, 李澜 含义 仙剑 中 人物 人物一 人物二 李寿 父 李逍遥 祖父 李寒 空 后人,0.9002538,0
421, 李大娘 铁掌 飞凤 孙岚 人物一 孪生 弟弟 人物二 妻子 李逍遥 婶婶,0.9020097,0
422, 景天 两个 儿子 取名 人物一 人物二 意 三思而后行 吾 日 三 省吾身 客栈 取名 仙剑 客栈,0.9060322,0
423, 堂兄弟 中 人物一 人物二 王助 均 善书 闻名,0.9000238,0
424, 人物一 王悦 人物二 王协 王劭 王荟,0.97068,0
425, 王羲之 出身 一个 书法 世家 门庭 伯父 王翼 王导 堂兄弟 人物一 人物二 当时 书法 名手,0.9192198,0
426, 王羲之 书法 门庭 王羲之 出身 一个 书法 世家 门庭 叔父 王廙 叔父 王导 堂兄弟 人物一 人物二 当时 书法 名手,0.91586494,0
427, 出身 书法 世家 伯父 王翼 王导 堂兄弟 人物一 人物二 当时 书法 名手,0.90030104,0
428, 人物一 生于 西晋时期 母弟 王导 三子 人物二 生母 雷氏,0.90079266,0
429, 注 中间 二 行为 人物一 得示 帖 左边 两 行为 人物二 辱告 帖 选 淳化阁 帖,0.9120779,0
430, 人物二 六十四岁 一女 取名 陈一 称金 年方 八岁 人物一 五十多岁 男孩 取名 陈关保 年 七岁,0.9154877,0
431, 人物一 名著 西游记 中 人物 车迟 国元 会县 陈家庄 人士 一弟 人物二,0.9083393,0
432, 迎面 见 灯火 问讯 陈家庄 人物二 人物一 兄弟 做 斋 事,0.9142338,0
433, 人物二 哥哥 人物一 曾经 李莫愁 有过 一段 暧昧之情 李莫愁 人物一 何沅君 一起 刺激 变得 心狠手辣,0.907185,0
434, 两 人均 想 人物二 籍 籍无名 兄长 人物一 何沅君 夫妇 却侠 名震于 江湖 嘉兴 陆家庄 名头 武林中 向来 无人 小觑,0.90302914,0
437, 杀 陆家满 门 折磨 人物二 古天乐 版 陈晓 版中 改为 人物一 之女 陆无双,0.903137,0
438, 人物二 角色 设定 人物二 哥哥 人物一 曾经 李莫愁 有过 一段 暧昧之情 李莫愁 人物一 人物二 影视 形象 张,0.90555423,0
440, 人物一 夫妇 死后 李莫愁 依然 找 陆家 麻烦 追杀 其弟 人物二 一家,0.9011824,0
443, 原著 明写 人物二 缺乏 应变 之才 人物一 机智 二者 互相 套用 实在 说 不通,0.9034545,0
444, 父亲 人物二 原著 父亲 人物二 电视剧 里 改成 人物一,0.9071628,0
445, 电视剧 版 人物一 前期 经历 纯属虚构 后期 经历 武功 原著 中其弟 人物二 改编 严重 符合 逻辑,0.90158236,0
447, 人物一 金庸 武侠小说 射雕 英雄传 中 人物 铁掌 帮 帮主 人物二 双胞胎 哥哥,0.904215,0
449, 人物一 人物 家族 双胞胎 弟弟 人物二,0.9338522,0
451, 人物二 人物一,0.9925918,0
453, 最为 内地 观众 熟悉 形象 当属 年 射雕 英雄传 中 孪生兄弟 人物二 人物一,0.91395044,0
454, 最为 内地 观众 熟悉 形象 当属 无线电视 年 拍摄 射雕 英雄传 中 孪生兄弟 人物二 人物一,0.9079164,0
455, 人物一 金庸 武侠小说 射雕 英雄传 中 人物 铁掌 帮 帮主 人物二 双胞胎 哥哥 详见 版 射雕 英雄传,0.9066186,0
456, 洪朝丰 人物二 人物一,0.99248755,0
458, 石坚 人物二 人物一 秦沛 成吉思汗,0.9496416,0
459, 人物二 人物一,0.9925918,0
460, 之后 铁掌 帮便 人物二 帮主 成员 人物二 双胞胎 大哥 人物一 妹妹 裘千尺 完颜萍,0.9207867,0
462, 伍媚 人物一 人物二 之间 摇摆,0.93057585,0
463, 疯子 人物二 人物一,0.9916266,0
467, 人物一 角色 经历 人物一 老好人 人物二 哥哥 曾经 穷困潦倒 努力 创业 驰骋 商场 叱咤风云 最后 成 资产 亿 成功人士,0.90941536,0
469, 年 连体婴 人物一 人物二 兄弟 接受 分割 手术 重获 新生 成为 亚洲 首例,0.9006157,0
470, 个人经历 年 连体婴 人物一 人物二 兄弟 接受 分割 手术 重获 新生 成为 亚洲 首例,0.90775424,0
471, 最后 分割 成功 人物一 人物二 成为 全球 第一 分割 成功 男性 三腿 坐骨 连体 双胞胎 兄弟,0.9151217,0
472, 天母国小 为人所知 校友 亚洲 首 分割 成功 连体婴 人物一 人物二 艺人 柳翰雅 阿雅 林佑威 中 许孟哲,0.9016381,0
473, 连体 双胞胎 切割 案例 年 月 日 台大医院 进行 男性 三腿 坐骨 连体 双胞胎 人物一 人物二 分割 手术,0.922962,0
475, 年 带领 旗下 陈道明 胡军 演员 联手 人物一 人物二 合作 创建 华谊 文化 经纪 有限公司,0.92281884,0
476, 制片人 人物二 出品人 人物一,0.90641075,0
478, 老板 人物一 人物二 导演 冯小刚 无不 各大 场合 力荐 这位 真诚 朴实 女歌手 助其 登峰造极,0.90519154,0
479, 摘自 人物一 人物二 穿 红 舞鞋 娱乐 大亨,0.9277392,0
481, 人物二 人物一,0.9925918,0
482, 人物一 人物二 马云 江南春 鲁伟鼎 冯小刚 张纪中 李冰 冰 黄晓明 罗海琼 任泉,0.9133317,0
483, 人物一 人物二 兄弟二人 商业 互相 扶持 兄弟 在生活中 有着 精彩 生活,0.909066,0
484, 企业 领袖 柳传志 李彦宏 马化腾 牛根生 陈旭东 虞锋 人物一 人物二 冯东明 于冬 邹其方,0.92334133,0
485, 人物一 人物二,0.9925918,0
487, 公司 人物一 弟弟 人物二 合力 经营 故有 兄弟 一说 综合 阅为 兄弟 一家亲 中华 根连根,0.905828,0
488, 伯乐 人物一 发掘 获 人物二 提携 签约 华谊 兄弟,0.921171,0
489, 华谊 兄弟 传媒 集团 人物一 人物二 兄弟俩 倾注 一生 心血 作品,0.90553993,0
490, 华谊 兄弟 人物一 人物二 艺术家 商人,0.9304514,0
491, 血色 谍恋 幕后 制作 出品人 人物一 人物二,0.939351,0
